attributes,datatype,date,station,value
",,7,0600",PRCP,2014-12-07T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2014-12-07T00:00:00,GHCND:USW00023062,0
"T,,W,",PRCP,2014-12-07T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2014-12-07T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2014-12-07T00:00:00,GHCND:USW00014922,3
",,W,",SNOW,2014-12-07T00:00:00,GHCND:USW00014922,3
",,W,",PRCP,2014-12-07T00:00:00,GHCND:USW00023230,3
",,W,",SNOW,2014-12-07T00:00:00,GHCND:USW00023230,0
"T,,W,2400",PRCP,2014-12-07T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2014-12-07T00:00:00,GHCND:USW00013739,0
",,W,",PRCP,2014-12-07T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2014-12-07T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2014-12-07T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2014-12-08T00:00:00,GHCND:USW00014898,64
",,W,",SNOW,2014-12-08T00:00:00,GHCND:USW00014898,53
",,W,2400",PRCP,2014-12-14T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2014-12-14T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2014-12-14T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2014-12-14T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2014-12-14T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2014-12-14T00:00:00,GHCND:USW00014820,0
",,7,2400",PRCP,2014-12-14T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2014-12-14T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2014-12-14T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2014-12-14T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2014-12-14T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2014-12-14T00:00:00,GHCND:USW00013739,0
",,W,",PRCP,2014-12-14T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2014-12-14T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2014-12-14T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2014-12-18T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2014-12-20T00:00:00,GHCND:USW00023234,5
"T,,W,2400",PRCP,2014-12-21T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2014-12-21T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2014-12-21T00:00:00,GHCND:USW00012839,0
"T,,W,2400",PRCP,2014-12-21T00:00:00,GHCND:USW00014734,0
"T,,W,",SNOW,2014-12-21T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2014-12-21T00:00:00,GHCND:USW00023230,23
",,W,",SNOW,2014-12-21T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2014-12-21T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2014-12-21T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2014-12-21T00:00:00,GHCND:USW00012842,114
",,W,",SNOW,2014-12-21T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00093721,10
",,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00093721,0
",,7,0600",PRCP,2014-12-28T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2014-12-28T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2014-12-28T00:00:00,GHCND:USW00014898,0
"T,,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00014922,0
",,7,2400",PRCP,2014-12-28T00:00:00,GHCND:USC00190860,25
",,7,",SNOW,2014-12-28T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00014734,23
",,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00094823,66
",,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00023234,0
",,N,",PRCP,2014-12-28T00:00:00,GHCND:US1WAKG0038,0
",,N,",SNOW,2014-12-28T00:00:00,GHCND:US1WAKG0038,0
"T,,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2014-12-28T00:00:00,GHCND:USW00013897,71
",,W,",SNOW,2014-12-28T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2015-01-03T00:00:00,GHCND:USW00013881,64
",,W,",SNOW,2015-01-03T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-01-03T00:00:00,GHCND:USW00094823,142
",,W,",SNOW,2015-01-03T00:00:00,GHCND:USW00094823,0
",,7,2400",PRCP,2015-01-10T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2015-01-10T00:00:00,GHCND:USC00190860,0
",,7,0600",PRCP,2015-01-11T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2015-01-11T00:00:00,GHCND:USW00023062,0
"T,,W,",PRCP,2015-01-11T00:00:00,GHCND:USW00014898,0
"T,,W,",SNOW,2015-01-11T00:00:00,GHCND:USW00014898,0
",,7,2400",PRCP,2015-01-18T00:00:00,GHCND:USC00190860,38
",,7,",SNOW,2015-01-18T00:00:00,GHCND:USC00190860,0
",,7,2400",PRCP,2015-09-10T00:00:00,GHCND:USC00190860,127
",,7,",SNOW,2015-09-10T00:00:00,GHCND:USC00190860,0
",,N,",PRCP,2015-09-13T00:00:00,GHCND:US1NYER0093,376
",,7,0600",PRCP,2015-09-13T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2015-09-13T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2015-09-13T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2015-09-13T00:00:00,GHCND:USW00014734,3
",,W,",SNOW,2015-09-13T00:00:00,GHCND:USW00014734,0
"T,,W,",PRCP,2015-09-13T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2015-09-13T00:00:00,GHCND:USW00023230,0
",,W,",PRCP,2015-09-13T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2015-09-13T00:00:00,GHCND:USW00012842,218
",,W,",SNOW,2015-09-13T00:00:00,GHCND:USW00012842,0
"T,,W,2400",PRCP,2015-09-14T00:00:00,GHCND:USW00023234,0
",,N,",PRCP,2015-09-20T00:00:00,GHCND:US1NYER0093,8
",,W,2400",PRCP,2015-09-20T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-09-20T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2015-09-20T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2015-09-20T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2015-09-20T00:00:00,GHCND:USW00014922,28
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00014922,0
",,W,2400",PRCP,2015-09-20T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2015-09-20T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2015-09-20T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2015-09-20T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2015-09-20T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2015-09-24T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-09-24T00:00:00,GHCND:USW00014734,0
"T,,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2015-09-27T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00013881,38
",,W,",SNOW,2015-09-27T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2015-09-27T00:00:00,GHCND:USW00014820,0
"T,,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-09-27T00:00:00,GHCND:USW00014922,0
",,7,2400",PRCP,2015-09-27T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2015-09-27T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-09-27T00:00:00,GHCND:USW00014734,0
"T,,W,2400",PRCP,2015-09-27T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2015-09-27T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2015-09-28T00:00:00,GHCND:USW00014898,30
",,W,",SNOW,2015-09-28T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2015-10-01T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2015-10-01T00:00:00,GHCND:USW00094823,0
",,N,",PRCP,2015-10-04T00:00:00,GHCND:US1NYER0093,10
",,7,0600",PRCP,2015-10-04T00:00:00,GHCND:USW00023062,3
",,7,",SNOW,2015-10-04T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2015-10-04T00:00:00,GHCND:USW00093107,64
",,W,2400",PRCP,2015-10-04T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2015-10-04T00:00:00,GHCND:USW00012842,102
",,W,",SNOW,2015-10-04T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2015-10-11T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00093721,0
",,W,",PRCP,2015-10-11T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2015-10-11T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2015-10-11T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2015-10-11T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2015-10-11T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2015-10-11T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2015-10-11T00:00:00,GHCND:USW00013897,0
"T,,W,",PRCP,2015-10-12T00:00:00,GHCND:USW00093107,0
"T,,W,2400",PRCP,2015-10-18T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2015-10-18T00:00:00,GHCND:USW00014820,0
",,W,",PRCP,2015-10-18T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2015-10-18T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2015-10-18T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2015-10-18T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-10-18T00:00:00,GHCND:USW00014922,0
",,W,2400",PRCP,2015-10-18T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-10-18T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2015-10-18T00:00:00,GHCND:USW00094823,3
"T,,W,",SNOW,2015-10-18T00:00:00,GHCND:USW00094823,0
"T,,W,2400",PRCP,2015-10-18T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2015-10-18T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2015-10-18T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2015-10-19T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-10-19T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2015-10-22T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2015-10-25T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2015-10-25T00:00:00,GHCND:USW00013881,0
",,N,",PRCP,2015-10-25T00:00:00,GHCND:US1MOJC0028,0
"T,,W,2400",PRCP,2015-10-25T00:00:00,GHCND:USW00012839,0
",,7,2400",PRCP,2015-10-25T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2015-10-25T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2015-10-25T00:00:00,GHCND:USW00014734,3
",,W,",SNOW,2015-10-25T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2015-10-25T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2015-10-25T00:00:00,GHCND:USW00013897,20
",,W,",SNOW,2015-10-25T00:00:00,GHCND:USW00013897,0
",,7,2400",PRCP,2015-10-29T00:00:00,GHCND:USC00190860,211
",,7,",SNOW,2015-10-29T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2015-11-01T00:00:00,GHCND:USW00093721,5
",,W,",SNOW,2015-11-01T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2015-11-01T00:00:00,GHCND:USW00014820,3
",,W,",SNOW,2015-11-01T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2015-11-01T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2015-11-01T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2015-11-01T00:00:00,GHCND:USW00023230,10
",,W,",SNOW,2015-11-01T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2015-11-01T00:00:00,GHCND:USW00094823,10
",,W,",SNOW,2015-11-01T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2015-11-02T00:00:00,GHCND:USW00013881,782
",,W,",SNOW,2015-11-02T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-11-08T00:00:00,GHCND:USW00013881,13
",,W,",SNOW,2015-11-08T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-11-08T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-11-08T00:00:00,GHCND:USW00014922,0
",,7,2400",PRCP,2015-11-08T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2015-11-08T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2015-11-08T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-11-08T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2015-11-08T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2015-11-08T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2015-11-08T00:00:00,GHCND:USW00023234,8
"T,,W,2400",PRCP,2015-11-08T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2015-11-08T00:00:00,GHCND:USW00012842,0
",,W,",PRCP,2015-11-09T00:00:00,GHCND:USW00093107,8
"T,,W,2400",PRCP,2015-11-12T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-11-12T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2015-11-15T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00093721,0
",,7,0600",PRCP,2015-11-15T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2015-11-15T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2015-11-15T00:00:00,GHCND:USW00014898,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00014898,0
",,W,2400",PRCP,2015-11-15T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2015-11-15T00:00:00,GHCND:USW00023230,76
",,W,2400",PRCP,2015-11-15T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2015-11-15T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2015-11-15T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2015-11-15T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2015-11-15T00:00:00,GHCND:USW00013897,0
",,W,",PRCP,2015-11-19T00:00:00,GHCND:USW00093837,180
",,W,2400",PRCP,2015-11-22T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2015-11-22T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2015-11-22T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2015-11-22T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-11-22T00:00:00,GHCND:USW00012839,157
",,W,2400",PRCP,2015-11-22T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-11-22T00:00:00,GHCND:USW00014922,0
",,W,2400",PRCP,2015-11-22T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-11-22T00:00:00,GHCND:USW00013739,0
",,W,",PRCP,2015-11-22T00:00:00,GHCND:USW00093107,0
",,7,2400",PRCP,2015-11-23T00:00:00,GHCND:USC00190860,43
",,7,",SNOW,2015-11-23T00:00:00,GHCND:USC00190860,0
",,W,",PRCP,2015-11-26T00:00:00,GHCND:USW00014898,251
",,W,",SNOW,2015-11-26T00:00:00,GHCND:USW00014898,0
",,7,0600",PRCP,2015-11-29T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2015-11-29T00:00:00,GHCND:USW00023062,0
",,W,",PRCP,2015-11-29T00:00:00,GHCND:USW00093837,0
",,N,",PRCP,2015-11-29T00:00:00,GHCND:US1MOJC0028,64
"T,,W,2400",PRCP,2015-11-29T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-11-29T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2015-11-29T00:00:00,GHCND:USW00023234,0
",,W,2400",PRCP,2015-11-29T00:00:00,GHCND:USW00013897,467
",,W,",SNOW,2015-11-29T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2015-11-30T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2015-11-30T00:00:00,GHCND:USW00014820,0
",,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00014820,0
"T,,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00012839,0
",,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00014922,0
",,7,2400",PRCP,2015-12-06T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2015-12-06T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2015-12-06T00:00:00,GHCND:USW00023230,5
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00094823,0
",,W,",PRCP,2015-12-06T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2015-12-06T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2015-12-06T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2015-12-13T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2015-12-13T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2015-12-13T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2015-12-13T00:00:00,GHCND:USW00023062,41
",,7,",SNOW,2015-12-13T00:00:00,GHCND:USW00023062,48
",,W,",PRCP,2015-12-13T00:00:00,GHCND:USW00014898,406
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00014898,0
",,W,",PRCP,2015-12-13T00:00:00,GHCND:USW00093837,15
",,W,2400",PRCP,2015-12-13T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2015-12-13T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00013739,0
"T,,W,2400",PRCP,2015-12-13T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2015-12-13T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2015-12-14T00:00:00,GHCND:USW00012839,8
",,W,2400",PRCP,2015-12-20T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2015-12-20T00:00:00,GHCND:USW00093721,0
",,W,",PRCP,2015-12-20T00:00:00,GHCND:USW00093837,0
",,W,2400",PRCP,2015-12-20T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-12-20T00:00:00,GHCND:USW00014922,0
",,7,2400",PRCP,2015-12-20T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2015-12-20T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2015-12-20T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2015-12-20T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2015-12-20T00:00:00,GHCND:USW00023230,173
",,W,2400",PRCP,2015-12-20T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-12-20T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2015-12-20T00:00:00,GHCND:USW00094823,0
",,W,",SNOW,2015-12-20T00:00:00,GHCND:USW00094823,0
",,W,",PRCP,2015-12-20T00:00:00,GHCND:USW00093107,0
",,W,2400",PRCP,2015-12-20T00:00:00,GHCND:USW00023234,61
",,W,",PRCP,2015-12-24T00:00:00,GHCND:USW00023230,36
"T,,W,2400",PRCP,2015-12-26T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2015-12-26T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2015-12-27T00:00:00,GHCND:USW00093721,3
",,W,",SNOW,2015-12-27T00:00:00,GHCND:USW00093721,0
",,N,",PRCP,2015-12-27T00:00:00,GHCND:US1MOJC0028,249
",,W,2400",PRCP,2015-12-27T00:00:00,GHCND:USW00012839,3
",,W,2400",PRCP,2015-12-27T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2015-12-27T00:00:00,GHCND:USW00014922,0
",,W,2400",PRCP,2015-12-27T00:00:00,GHCND:USW00014734,20
",,W,",SNOW,2015-12-27T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2015-12-27T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2015-12-27T00:00:00,GHCND:USW00012842,0
"T,,W,2400",PRCP,2015-12-27T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2015-12-27T00:00:00,GHCND:USW00013897,0
",,7,0600",PRCP,2015-12-28T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2015-12-28T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-01-03T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-01-03T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2016-01-03T00:00:00,GHCND:USW00014820,5
",,W,",SNOW,2016-01-03T00:00:00,GHCND:USW00014820,5
",,7,0600",PRCP,2016-01-03T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-01-03T00:00:00,GHCND:USW00023062,0
"T,,W,",PRCP,2016-01-03T00:00:00,GHCND:USW00014898,0
"T,,W,",SNOW,2016-01-03T00:00:00,GHCND:USW00014898,0
",,N,",PRCP,2016-01-03T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2016-01-03T00:00:00,GHCND:USW00012839,267
",,W,2400",PRCP,2016-01-03T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-01-03T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-01-03T00:00:00,GHCND:USW00023234,10
",,W,2400",PRCP,2016-01-10T00:00:00,GHCND:USW00014922,0
",,W,",SNOW,2016-01-10T00:00:00,GHCND:USW00014922,0
",,7,2400",PRCP,2016-01-16T00:00:00,GHCND:USC00190860,246
",,7,",SNOW,2016-01-16T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2016-01-17T00:00:00,GHCND:USW00013881,10
"T,,W,",SNOW,2016-01-17T00:00:00,GHCND:USW00013881,0
",,7,0600",PRCP,2016-01-17T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-01-17T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-01-24T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-01-24T00:00:00,GHCND:USW00013881,0
",,7,0600",PRCP,2016-01-24T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-01-24T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-02-07T00:00:00,GHCND:USW00023234,0
",,7,0600",PRCP,2016-09-08T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-09-08T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-09-11T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2016-09-11T00:00:00,GHCND:USW00093721,0
",,W,",PRCP,2016-09-11T00:00:00,GHCND:USW00093837,0
",,N,",PRCP,2016-09-11T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2016-09-11T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-09-11T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2016-09-11T00:00:00,GHCND:USW00013739,0
",,W,",SNOW,2016-09-11T00:00:00,GHCND:USW00013739,0
",,W,2400",PRCP,2016-09-11T00:00:00,GHCND:USW00013897,0
",,W,",SNOW,2016-09-11T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2016-09-12T00:00:00,GHCND:USW00023234,0
",,N,",PRCP,2016-09-15T00:00:00,GHCND:US1NYER0093,3
",,W,2400",PRCP,2016-09-18T00:00:00,GHCND:USW00013881,0
",,W,",SNOW,2016-09-18T00:00:00,GHCND:USW00013881,0
",,W,2400",PRCP,2016-09-18T00:00:00,GHCND:USW00014820,0
",,W,",SNOW,2016-09-18T00:00:00,GHCND:USW00014820,0
",,7,0600",PRCP,2016-09-18T00:00:00,GHCND:USW00023062,0
",,7,",SNOW,2016-09-18T00:00:00,GHCND:USW00023062,0
",,W,2400",PRCP,2016-09-18T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2016-09-18T00:00:00,GHCND:USC00190860,5
",,7,",SNOW,2016-09-18T00:00:00,GHCND:USC00190860,0
",,W,2400",PRCP,2016-09-18T00:00:00,GHCND:USW00014734,0
",,W,",SNOW,2016-09-18T00:00:00,GHCND:USW00014734,0
",,W,",PRCP,2016-09-18T00:00:00,GHCND:USW00023230,0
",,W,",SNOW,2016-09-18T00:00:00,GHCND:USW00023230,0
",,W,2400",PRCP,2016-09-18T00:00:00,GHCND:USW00094823,3
